MONTHS,STATE,FF_DEATH,OTH_DEATH,DEATH,CNT,PROP_LOSS,CONT_LOSS
2015-01-01,AK,0,2,2,61,1.51945,0.48976
2015-01-01,AL,0,3,3,443,3.279605,1.265725
2015-01-01,AR,0,3,3,1219,8.992975,3.010017
2015-01-01,AZ,0,0,0,573,3.047519,0.864926
2015-01-01,CA,0,4,4,1940,38.998906,13.692505
2015-01-01,CO,0,1,1,180,2.781741,0.582981
2015-01-01,CT,0,3,3,231,4.205402,0.906257
2015-01-01,DE,0,0,0,63,0.673676,0.076217
2015-01-01,FL,0,8,8,1607,13.90037,5.107046
2015-01-01,GA,0,7,7,1206,18.658053,6.652182
2015-01-01,HI,0,2,2,27,1.09725,0.19895
2015-01-01,IA,0,3,3,269,4.414578,2.358104
2015-01-01,ID,0,1,1,111,1.83052,0.497395
2015-01-01,IL,0,10,10,1007,17.782937,6.400976
2015-01-01,IN,0,1,1,329,4.749585,1.854064
2015-01-01,KS,0,4,4,450,4.854074,3.898579
2015-01-01,KY,0,5,5,568,7.443293,2.560587
2015-01-01,LA,0,5,5,642,10.517388,3.45405
2015-01-01,MA,0,4,4,562,13.295753,3.9403
2015-01-01,MD,0,9,9,371,19.644167,4.948042
2015-01-01,ME,0,0,0,166,2.041563,0.349912
2015-01-01,MI,0,10,10,906,17.486471,6.947247
2015-01-01,MN,0,5,5,395,9.863926,3.297714
2015-01-01,MO,0,9,9,773,9.538169,2.976251
2015-01-01,MS,0,8,8,968,10.637632,4.67841
2015-01-01,MT,0,0,0,53,0.532131,0.260366
2015-01-01,NC,0,8,8,1068,12.753536,4.263557
2015-01-01,ND,0,0,0,42,0.9661,0.34885
2015-01-01,NE,0,2,2,123,1.98482,0.712189
2015-01-01,NH,0,2,2,119,1.138166,0.316191
2015-01-01,NJ,0,3,3,592,5.59464,1.747339
2015-01-01,NM,0,2,2,177,1.563541,0.54967
2015-01-01,NV,0,1,1,121,1.458279,0.53081
2015-01-01,NY,0,8,8,1466,6.975704,2.160928
2015-01-01,OH,0,26,26,896,13.061412,5.324897
2015-01-01,OK,0,4,4,769,8.310035,3.02966
2015-01-01,OR,0,0,0,314,3.827352,1.057144
2015-01-01,PA,0,8,8,760,8.34087,2.951726
2015-01-01,RI,0,0,0,65,0.76955,0.1357
2015-01-01,SC,0,5,5,698,7.735169,2.435806
2015-01-01,SD,0,0,0,45,0.548751,0.157551
2015-01-01,TN,0,12,12,905,13.647877,5.651408
2015-01-01,TX,0,13,13,2033,29.653861,10.917152
2015-01-01,UT,0,0,0,102,1.30345,0.33035
2015-01-01,VA,0,7,7,643,12.374317,4.056852
2015-01-01,VT,0,0,0,57,1.49325,0.5664
2015-01-01,WA,0,2,2,312,4.779876,1.823043
2015-01-01,WI,0,2,2,476,9.326851,4.477361
2015-01-01,WV,0,9,9,335,7.544787,3.207951
2015-01-01,WY,0,0,0,31,0.4535,0.1206
2015-02-01,AK,0,0,0,58,1.603233,0.344365
2015-02-01,AL,0,1,1,479,6.525805,1.738985
2015-02-01,AR,0,5,5,1057,10.570274,3.403346
2015-02-01,AZ,0,0,0,407,2.430688,0.593756
2015-02-01,CA,0,6,6,1394,38.917795,11.49027
2015-02-01,CO,0,4,4,174,3.36626,1.494198
2015-02-01,CT,0,2,2,204,6.36529,2.21585
2015-02-01,DE,0,0,0,86,0.32721,0.123862
2015-02-01,FL,0,7,7,1499,17.584427,7.399467
2015-02-01,GA,1,12,13,1209,22.844554,7.477405
2015-02-01,HI,0,0,0,21,0.6691,0.15215
2015-02-01,IA,0,6,6,251,4.065204,2.332146
2015-02-01,ID,0,0,0,104,1.233126,0.535821
2015-02-01,IL,0,12,12,1050,19.599301,5.84381
2015-02-01,IN,0,6,6,349,5.099255,1.360217
2015-02-01,KS,0,4,4,330,2.561285,1.206199
2015-02-01,KY,0,3,3,574,9.651877,4.604538
2015-02-01,LA,0,3,3,591,9.314412,2.699314
2015-02-01,MA,0,10,10,501,16.456222,5.369628
2015-02-01,MD,0,4,4,434,9.366397,2.91781
2015-02-01,ME,0,2,2,201,3.807787,1.947183
2015-02-01,MI,0,14,14,923,20.630242,9.208602
2015-02-01,MN,0,5,5,363,10.472647,4.341778
2015-02-01,MO,0,12,12,686,11.802769,2.65381
2015-02-01,MS,0,2,2,1016,6.647783,2.679284
2015-02-01,MT,0,0,0,62,0.866502,0.185656
2015-02-01,NC,0,5,5,1296,13.530978,4.934515
2015-02-01,ND,0,0,0,48,1.35782,0.516985
2015-02-01,NE,0,0,0,100,1.41507,0.4059
2015-02-01,NH,0,1,1,112,2.851948,0.95352
2015-02-01,NJ,0,7,7,551,6.71281,1.929712
2015-02-01,NM,0,2,2,151,1.14095,0.293801
2015-02-01,NV,0,0,0,129,2.075611,0.500062
2015-02-01,NY,0,4,4,1697,7.090832,1.635182
2015-02-01,OH,0,11,11,993,16.424479,5.523717
2015-02-01,OK,0,2,2,573,4.789531,1.726572
2015-02-01,OR,0,3,3,327,2.79343,0.93368
2015-02-01,PA,0,4,4,683,7.022312,2.288261
2015-02-01,RI,0,0,0,58,1.130149,0.245299
2015-02-01,SC,0,7,7,643,7.679984,2.48314
2015-02-01,SD,0,0,0,56,0.4664,0.1321
2015-02-01,TN,0,15,15,950,15.188151,6.212502
2015-02-01,TX,0,13,13,1683,21.55711,8.038364
2015-02-01,UT,0,0,0,89,1.4347,0.50232
2015-02-01,VA,0,3,3,789,14.748308,5.800117
2015-02-01,VT,0,0,0,59,0.9252,0.2841
2015-02-01,WA,0,4,4,278,3.150457,1.155094
2015-02-01,WI,0,3,3,486,11.555467,5.260192
2015-02-01,WV,0,2,2,334,8.01635,2.97308
2015-02-01,WY,0,0,0,16,1.586731,0.213025
2015-03-01,AK,0,2,2,55,1.781525,0.5028
2015-03-01,AL,0,3,3,348,2.384932,0.765631
2015-03-01,AR,0,5,5,612,7.205544,2.269352
2015-03-01,AZ,0,0,0,582,3.738916,1.112043
2015-03-01,CA,0,10,10,1641,31.94494,10.528859
2015-03-01,CO,0,1,1,211,2.043873,0.520717
2015-03-01,CT,0,0,0,198,3.562847,0.86548
2015-03-01,DE,0,0,0,43,0.3334,0.14521
2015-03-01,FL,0,10,10,1549,11.991273,3.463367
2015-03-01,GA,0,12,12,1036,12.812543,4.699003
2015-03-01,HI,0,0,0,27,1.147245,0.14706
2015-03-01,IA,0,0,0,20,0.132,0.03
2015-03-01,ID,0,0,0,170,7.231365,6.37496
2015-03-01,IL,0,9,9,1318,18.273448,8.388995
2015-03-01,IN,0,0,0,315,2.869118,1.208588
2015-03-01,KS,0,1,1,642,5.861032,2.152594
2015-03-01,KY,0,4,4,571,3.700175,1.447727
2015-03-01,LA,0,5,5,457,7.126267,2.072487
2015-03-01,MA,0,6,6,452,15.232196,3.936508
2015-03-01,MD,0,0,0,359,6.20582,2.007353
2015-03-01,ME,0,1,1,148,2.329652,0.763173
2015-03-01,MI,0,4,4,1171,19.117462,6.783255
2015-03-01,MN,0,8,8,599,13.141873,5.63529
2015-03-01,MO,0,4,4,840,4.47153,1.740263
2015-03-01,MS,0,5,5,547,7.540193,4.203168
2015-03-01,MT,0,0,0,120,1.817685,0.699701
2015-03-01,NC,0,6,6,1015,10.300776,2.955424
2015-03-01,ND,0,0,0,94,1.46133,0.20075
2015-03-01,NE,0,0,0,230,2.252959,0.681485
2015-03-01,NH,0,1,1,89,1.479861,0.524261
2015-03-01,NJ,0,2,2,570,3.177708,1.121352
2015-03-01,NM,0,0,0,184,1.473376,0.331451
2015-03-01,NV,0,0,0,120,1.292984,0.390955
2015-03-01,NY,0,17,17,1544,5.046253,2.232204
2015-03-01,OH,1,12,13,954,13.000855,4.906613
2015-03-01,OK,0,2,2,590,5.02325,2.572675
2015-03-01,OR,0,4,4,336,3.994538,1.454495
2015-03-01,PA,0,8,8,653,7.803237,3.030754
2015-03-01,RI,0,0,0,42,0.672605,0.23205
2015-03-01,SC,0,8,8,573,6.931012,2.102575
2015-03-01,SD,0,0,0,95,0.574855,0.22525
2015-03-01,TN,0,6,6,773,10.760051,3.998065
2015-03-01,TX,0,4,4,1481,18.417907,6.011534
2015-03-01,UT,0,2,2,137,1.344601,0.315401
2015-03-01,VA,0,9,9,737,11.62359,3.330978
2015-03-01,VT,0,1,1,75,1.46515,0.489
2015-03-01,WA,0,0,0,287,3.983579,1.197442
2015-03-01,WI,0,2,2,682,14.125208,7.225548
2015-03-01,WV,0,3,3,368,5.218513,2.200461
2015-03-01,WY,0,0,0,22,0.06005,0.010205
2015-04-01,AK,0,0,0,70,2.93416,0.992785
2015-04-01,AL,0,5,5,311,3.071306,0.837902
2015-04-01,AR,0,6,6,502,6.964202,2.190472
2015-04-01,AZ,0,1,1,604,5.426315,2.173722
2015-04-01,CA,0,7,7,1714,38.231289,12.4876
2015-04-01,CO,0,2,2,207,7.050672,2.06481
2015-04-01,CT,0,0,0,287,4.057887,0.984294
2015-04-01,DE,0,0,0,68,0.17001,0.0585
2015-04-01,FL,0,4,4,1449,12.695136,3.362338
2015-04-01,GA,0,4,4,847,10.938445,3.966457
2015-04-01,HI,0,0,0,21,0.943525,0.2276
2015-04-01,IA,0,1,1,653,5.989408,2.912356
2015-04-01,ID,0,0,0,124,1.13247,0.217687
2015-04-01,IL,0,7,7,1399,21.899826,7.204876
2015-04-01,IN,0,0,0,364,1.906552,0.60839
2015-04-01,KS,1,2,3,337,2.77398,0.97504
2015-04-01,KY,0,3,3,476,5.379071,2.001657
2015-04-01,LA,0,1,1,384,5.811953,1.887641
2015-04-01,MA,0,0,0,638,13.571319,8.541252
2015-04-01,MD,0,1,1,432,7.850455,2.827791
2015-04-01,ME,0,0,0,138,1.209979,0.412175
2015-04-01,MI,0,9,9,1312,18.412719,6.158857
2015-04-01,MN,0,3,3,1043,25.663174,9.819266
2015-04-01,MO,0,1,1,570,4.090903,1.736959
2015-04-01,MS,0,1,1,453,4.428893,1.745617
2015-04-01,MT,0,2,2,113,1.658711,0.557261
2015-04-01,NC,0,7,7,980,11.51708,3.74576
2015-04-01,ND,0,1,1,150,2.20655,1.26092
2015-04-01,NE,0,0,0,126,3.040884,0.9132
2015-04-01,NH,0,1,1,132,1.523057,0.306954
2015-04-01,NJ,0,5,5,739,4.190772,1.503117
2015-04-01,NM,0,0,0,148,3.406202,3.046852
2015-04-01,NV,0,1,1,134,1.999391,0.53024
2015-04-01,NY,0,5,5,1532,5.272334,2.491143
2015-04-01,OH,0,4,4,980,10.437378,3.804911
2015-04-01,OK,0,0,0,374,4.25705,1.164367
2015-04-01,OR,0,0,0,349,16.389598,7.750841
2015-04-01,PA,0,2,2,757,6.968471,2.269602
2015-04-01,RI,0,0,0,76,1.442851,0.117251
2015-04-01,SC,0,2,2,445,6.470237,1.956062
2015-04-01,SD,1,1,2,131,0.6729,0.225021
2015-04-01,TN,0,4,4,640,9.711125,2.875766
2015-04-01,TX,0,11,11,1497,41.89386,11.480569
2015-04-01,UT,0,3,3,146,1.709795,0.605725
2015-04-01,VA,0,0,0,778,15.554172,4.1558
2015-04-01,VT,0,0,0,74,1.7168,0.3365
2015-04-01,WA,0,1,1,333,5.277204,1.851946
2015-04-01,WI,0,3,3,911,11.064377,3.545482
2015-04-01,WV,0,1,1,306,6.67465,2.554601
2015-04-01,WY,0,0,0,12,0.1345,0.2227
2015-05-01,AK,0,1,1,66,3.140075,1.10305
2015-05-01,AL,0,3,3,364,4.745314,1.339373
2015-05-01,AR,0,5,5,479,6.950586,2.413287
2015-05-01,AZ,0,1,1,568,2.722716,0.874671
2015-05-01,CA,0,6,6,1530,35.131282,7.80148
2015-05-01,CO,0,2,2,159,3.187799,0.69752
2015-05-01,CT,0,1,1,398,5.274487,1.632339
2015-05-01,DE,0,0,0,72,0.229552,0.124102
2015-05-01,FL,0,13,13,1793,26.238593,5.492098
2015-05-01,GA,0,3,3,982,15.352925,4.324559
2015-05-01,HI,0,0,0,30,1.8832,0.24638
2015-05-01,IA,0,0,0,2,0,0
2015-05-01,ID,0,2,2,95,0.6469,0.23815
2015-05-01,IL,0,6,6,1113,13.035976,5.552975
2015-05-01,IN,0,2,2,329,5.052541,2.74821
2015-05-01,KS,0,4,4,197,4.315459,3.88144
2015-05-01,KY,0,2,2,551,3.401943,1.207279
2015-05-01,LA,0,0,0,417,10.530106,2.906502
2015-05-01,MA,0,3,3,981,18.274565,5.801325
2015-05-01,MD,0,1,1,406,4.707778,1.146224
2015-05-01,ME,0,0,0,166,2.745506,0.719203
2015-05-01,MI,0,5,5,1118,14.83111,5.947679
2015-05-01,MN,0,5,5,568,10.80654,3.535798
2015-05-01,MO,0,5,5,478,5.061526,1.647307
2015-05-01,MS,0,3,3,567,7.057212,2.30231
2015-05-01,MT,0,0,0,79,1.11968,1.47876
2015-05-01,NC,0,5,5,915,12.329405,3.26429
2015-05-01,ND,0,0,0,94,0.35885,0.1131
2015-05-01,NE,0,1,1,82,0.615608,0.283225
2015-05-01,NH,0,1,1,197,2.668094,1.095852
2015-05-01,NJ,0,3,3,927,5.809438,1.563284
2015-05-01,NM,0,0,0,190,0.759811,0.234781
2015-05-01,NV,0,0,0,117,2.164691,0.834555
2015-05-01,NY,1,4,5,1576,4.009056,1.37248
2015-05-01,OH,4,4,8,1158,14.340524,5.304742
2015-05-01,OK,0,0,0,284,3.819498,1.122232
2015-05-01,OR,0,2,2,382,3.468932,0.677213
2015-05-01,PA,0,0,0,676,6.598232,1.811021
2015-05-01,RI,0,1,1,156,0.91815,0.28755
2015-05-01,SC,0,2,2,577,6.364449,1.950813
2015-05-01,SD,0,0,0,80,2.1169,0.240455
2015-05-01,TN,0,1,1,685,8.305121,3.713234
2015-05-01,TX,0,17,17,1487,22.656781,11.751768
2015-05-01,UT,0,0,0,115,3.48196,0.339711
2015-05-01,VA,0,2,2,592,13.552821,5.607908
2015-05-01,VT,0,0,0,97,0.9107,0.657
2015-05-01,WA,0,3,3,360,3.337457,1.318659
2015-05-01,WI,0,5,5,657,9.242469,3.237029
2015-05-01,WV,0,1,1,275,6.091505,1.487745
2015-05-01,WY,0,2,2,24,0.208,0.02431
2015-06-01,AK,0,0,0,152,5.23675,1.558435
2015-06-01,AL,0,0,0,315,3.437564,0.712348
2015-06-01,AR,0,1,1,476,3.911059,1.68622
2015-06-01,AZ,0,1,1,620,4.369074,0.654445
2015-06-01,CA,0,1,1,1668,36.149235,9.187332
2015-06-01,CO,0,0,0,196,3.43895,1.601283
2015-06-01,CT,0,2,2,168,1.960923,0.512326
2015-06-01,DE,0,0,0,50,0.208824,0.064004
2015-06-01,FL,0,11,11,1732,38.413876,5.178715
2015-06-01,GA,0,4,4,829,13.9417,5.496352
2015-06-01,HI,0,0,0,34,0.6734,0.07053
2015-06-01,IA,0,0,0,223,2.321792,0.84299
2015-06-01,ID,0,1,1,144,1.72735,0.5159
2015-06-01,IL,0,4,4,895,13.559641,5.197652
2015-06-01,IN,0,1,1,243,2.985502,0.970625
2015-06-01,KS,0,0,0,246,3.25032,1.254555
2015-06-01,KY,0,1,1,399,5.080455,1.949692
2015-06-01,LA,0,3,3,399,7.149006,2.189592
2015-06-01,MA,0,4,4,434,9.159404,2.719331
2015-06-01,MD,0,2,2,345,7.616065,1.571877
2015-06-01,ME,0,2,2,99,1.238428,0.370653
2015-06-01,MI,0,2,2,954,14.349351,4.976244
2015-06-01,MN,0,2,2,407,6.44997,2.463514
2015-06-01,MO,0,1,1,428,2.56024,0.692402
2015-06-01,MS,0,2,2,448,7.701173,3.026575
2015-06-01,MT,0,6,6,111,1.508661,0.314857
2015-06-01,NC,0,1,1,865,13.366386,3.951398
2015-06-01,ND,0,0,0,77,2.900388,0.282065
2015-06-01,NE,0,2,2,99,0.528385,0.15661
2015-06-01,NH,0,0,0,77,1.4665,0.510375
2015-06-01,NJ,0,2,2,500,1.82976,0.53638
2015-06-01,NM,0,0,0,167,1.76431,0.48045
2015-06-01,NV,0,0,0,169,2.379318,0.241548
2015-06-01,NY,0,2,2,1139,2.798647,1.31715
2015-06-01,OH,0,6,6,856,9.973846,3.369298
2015-06-01,OK,0,2,2,325,3.220448,1.46296
2015-06-01,OR,0,4,4,573,5.166167,1.985631
2015-06-01,PA,0,0,0,415,2.396552,1.192631
2015-06-01,RI,0,1,1,60,0.456001,0.268001
2015-06-01,SC,0,4,4,574,5.902431,1.817964
2015-06-01,SD,0,0,0,81,0.67095,0.15512
2015-06-01,TN,0,5,5,601,8.675878,2.671451
2015-06-01,TX,0,3,3,1355,18.918221,6.481935
2015-06-01,UT,0,1,1,167,2.7924,0.774651
2015-06-01,VA,0,6,6,524,9.10594,2.60579
2015-06-01,VT,0,0,0,23,0.37856,0.1525
2015-06-01,WA,0,0,0,510,7.608827,2.231294
2015-06-01,WI,0,2,2,575,7.464694,3.523423
2015-06-01,WV,0,4,4,207,3.29625,1.3915
2015-06-01,WY,0,0,0,18,0.243567,0.11125
2015-07-01,AK,0,0,0,48,1.434455,0.2785
2015-07-01,AL,0,3,3,355,8.105972,1.266331
2015-07-01,AR,0,2,2,543,7.283242,2.865203
2015-07-01,AZ,0,0,0,627,4.720495,1.012457
2015-07-01,CA,0,4,4,1789,34.650481,15.161722
